"scope","param_id","catalog_code","catalog_version","row_code","status","calibration_valid","reason_codes","picks_count","days_covered","avg_ret_net_top","median_ret_net_top","p25_ret_net_top","month_win_rate_min","month_avg_ret_net_min","win_rate_top","requested_ticker_date_pair_count","strict_is_boundary","max_requested_market_data_date","artifact_hash_run_1","artifact_hash_run_2","is_valid_param_count","is_failed_param_count","oos_executed","production_ready","forensic_note"
"AGGREGATE","","WS_BT_GRID_DOWNSIDE_STABILITY_C05_2026_06","C05","ALL_ROWS","C05_GRID_FAILED_IS_QUALITY","False","WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_STABILITY_FAIL","","","","","","","","","","True","2025-05-21","f8288cb2d395e397f433dae854c0ad80b4650a8d","f8288cb2d395e397f433dae854c0ad80b4650a8d","0","12","0","0","C05 run 1 and run 2 deterministic quality failure; no valid IS binding; no OOS run."
"PER_ROW","73","WS_BT_GRID_DOWNSIDE_STABILITY_C05_2026_06","C05","00_C04_BEST_AVG_REFERENCE","GATES_FAILED","False","WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL","370","485","-0.0023675489528085076","-0.009837285021600863","-0.035697516951529194","0","-0.03143296646215396","0.3972972972972973","1871","True","2025-05-21","f8288cb2d395e397f433dae854c0ad80b4650a8d","f8288cb2d395e397f433dae854c0ad80b4650a8d","","","0","0","Extracted from available runtime JSON artifact; no OOS run."
"PER_ROW","74","WS_BT_GRID_DOWNSIDE_STABILITY_C05_2026_06","C05","01_SOFT_BALANCED_SAMPLE_CORE","GATES_FAILED","False","WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL","486","487","-0.005847057723270187","-0.016121764381915586","-0.03831593791037058","0","-0.037265627849617095","0.37037037037037035","3062","True","2025-05-21","f8288cb2d395e397f433dae854c0ad80b4650a8d","f8288cb2d395e397f433dae854c0ad80b4650a8d","","","0","0","Extracted from available runtime JSON artifact; no OOS run."
"PER_ROW","75","WS_BT_GRID_DOWNSIDE_STABILITY_C05_2026_06","C05","02_MONTHLY_SAMPLE_RECOVERY_CORE","GATES_FAILED","False","WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL","632","490","-0.00182356481579","-0.01042582913435508","-0.03759411985176302","0.14285714285714285","-0.029723134861825266","0.3876582278481013","3891","True","2025-05-21","f8288cb2d395e397f433dae854c0ad80b4650a8d","f8288cb2d395e397f433dae854c0ad80b4650a8d","","","0","0","Extracted from available runtime JSON artifact; no OOS run."
"PER_ROW","76","WS_BT_GRID_DOWNSIDE_STABILITY_C05_2026_06","C05","03_P25_NEAR_THRESHOLD_BALANCED","GATES_FAILED","False","WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL","470","490","-0.004271219709669881","-0.011670993611743358","-0.03584062993478442","0.125","-0.029170509521021525","0.38085106382978723","2697","True","2025-05-21","f8288cb2d395e397f433dae854c0ad80b4650a8d","f8288cb2d395e397f433dae854c0ad80b4650a8d","","","0","0","Extracted from available runtime JSON artifact; no OOS run."
"PER_ROW","77","WS_BT_GRID_DOWNSIDE_STABILITY_C05_2026_06","C05","04_MODERATE_LIQUIDITY_EXPANDED","GATES_FAILED","False","WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL","572","488","-0.003568649808332064","-0.015018115015635113","-0.04020943519816069","0.10526315789473684","-0.025241245562200795","0.3776223776223776","3534","True","2025-05-21","f8288cb2d395e397f433dae854c0ad80b4650a8d","f8288cb2d395e397f433dae854c0ad80b4650a8d","","","0","0","Extracted from available runtime JSON artifact; no OOS run."
"PER_ROW","78","WS_BT_GRID_DOWNSIDE_STABILITY_C05_2026_06","C05","05_VOLUME_PARTICIPATION_BROAD","GATES_FAILED","False","WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL","656","490","0.0007192905900979858","-0.01042582913435508","-0.03986067589968097","0.08333333333333333","-0.02616420285136084","0.41310975609756095","3604","True","2025-05-21","f8288cb2d395e397f433dae854c0ad80b4650a8d","f8288cb2d395e397f433dae854c0ad80b4650a8d","","","0","0","Extracted from available runtime JSON artifact; no OOS run."
"PER_ROW","79","WS_BT_GRID_DOWNSIDE_STABILITY_C05_2026_06","C05","06_TREND_RECOVERY_WITH_RS","GATES_FAILED","False","WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL","593","489","0.0003382250423929951","-0.007301095164274641","-0.03752814610958219","0","-0.02966157472313982","0.40809443507588533","3645","True","2025-05-21","f8288cb2d395e397f433dae854c0ad80b4650a8d","f8288cb2d395e397f433dae854c0ad80b4650a8d","","","0","0","Extracted from available runtime JSON artifact; no OOS run."
"PER_ROW","80","WS_BT_GRID_DOWNSIDE_STABILITY_C05_2026_06","C05","07_BREAKOUT_NEAR_NOT_EXTENDED","GATES_FAILED","False","WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL","581","494","-0.0025964560655705677","-0.009652019304038608","-0.03542640859525979","0.13636363636363635","-0.021073587235849168","0.387263339070568","3794","True","2025-05-21","f8288cb2d395e397f433dae854c0ad80b4650a8d","f8288cb2d395e397f433dae854c0ad80b4650a8d","","","0","0","Extracted from available runtime JSON artifact; no OOS run."
"PER_ROW","81","WS_BT_GRID_DOWNSIDE_STABILITY_C05_2026_06","C05","08_LOW_ATR_SAMPLE_RECOVERY","GATES_FAILED","False","WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL","497","488","-0.0054674908160175124","-0.011608258761185822","-0.03371747773136732","0.1111111111111111","-0.029170509521021525","0.36619718309859156","2975","True","2025-05-21","f8288cb2d395e397f433dae854c0ad80b4650a8d","f8288cb2d395e397f433dae854c0ad80b4650a8d","","","0","0","Extracted from available runtime JSON artifact; no OOS run."
"PER_ROW","82","WS_BT_GRID_DOWNSIDE_STABILITY_C05_2026_06","C05","09_ANTI_CHASE_SOFT_CONFIRM","GATES_FAILED","False","WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL","586","497","-0.0017353466931151783","-0.007705177735821815","-0.032707601861828195","0.14285714285714285","-0.026452438864906502","0.3890784982935154","4145","True","2025-05-21","f8288cb2d395e397f433dae854c0ad80b4650a8d","f8288cb2d395e397f433dae854c0ad80b4650a8d","","","0","0","Extracted from available runtime JSON artifact; no OOS run."
